warehouse,date,orders,holiday_name,holiday,shutdown,mini_shutdown,shops_closed,winter_school_holidays,school_holidays,blackout,mov_change,frankfurt_shutdown,precipitation,snow,user_activity_1,user_activity_2,id,warehouse_id,holiday_name_id,weekday,month
Munich_1,2023-12-05,5067,,0,0,0,0,0,0,0,0,0,0,0.2,837,27762,Munich_1_2023-12-05,41,0,2,12
Munich_1,2023-12-06,5310,,0,0,0,0,0,0,0,0,0,0,0.75,853,27731,Munich_1_2023-12-06,41,0,3,12
Munich_1,2023-12-07,5486,,0,0,0,0,0,0,0,0,0,0,0,848,27813,Munich_1_2023-12-07,41,0,4,12
Munich_1,2023-12-08,6349,,0,0,0,0,0,0,0,0,0,4.04,0,784,27967,Munich_1_2023-12-08,41,0,5,12
Munich_1,2023-12-09,6190,,0,0,0,0,0,0,0,0,0,12.37,0,736,28108,Munich_1_2023-12-09,41,0,6,12
Munich_1,2023-12-11,6402,,0,0,0,0,0,0,0,0,0,7.27,0,784,27598,Munich_1_2023-12-11,41,0,1,12
Munich_1,2023-12-12,5160,,0,0,0,0,0,0,0,0,0,11.24,0,803,28013,Munich_1_2023-12-12,41,0,2,12
Munich_1,2023-12-13,4861,,0,0,0,0,0,0,0,0,0,11.24,0,736,27961,Munich_1_2023-12-13,41,0,3,12
Munich_1,2023-12-14,4830,,0,0,0,0,0,0,0,0,0,6.51,0,736,27989,Munich_1_2023-12-14,41,0,4,12
Munich_1,2023-12-15,6459,,0,0,0,0,0,0,0,0,0,1.54,0,814,28069,Munich_1_2023-12-15,41,0,5,12
Munich_1,2023-12-16,7030,,0,0,0,0,0,0,0,0,0,0.16,0,811,28299,Munich_1_2023-12-16,41,0,6,12
Munich_1,2023-12-18,5677,,0,0,0,0,0,0,0,0,0,0,0,690,27767,Munich_1_2023-12-18,41,0,1,12
Munich_1,2023-12-19,4765,,0,0,0,0,0,0,0,0,0,0,0,666,28130,Munich_1_2023-12-19,41,0,2,12
Munich_1,2023-12-20,5459,,0,0,0,0,0,0,0,0,0,3.61,0,882,28270,Munich_1_2023-12-20,41,0,3,12
Munich_1,2023-12-21,6410,,0,0,0,0,0,0,0,0,0,8.37,0,845,28462,Munich_1_2023-12-21,41,0,4,12
Munich_1,2023-12-22,7240,,0,0,0,0,0,0,0,0,0,27.78,0,821,28708,Munich_1_2023-12-22,41,0,5,12
Munich_1,2023-12-23,7498,,0,0,0,0,0,0,0,0,0,14.36,0,846,28960,Munich_1_2023-12-23,41,0,6,12
Munich_1,2023-12-27,5322,,0,0,0,0,0,0,0,0,0,0,0,672,27953,Munich_1_2023-12-27,41,0,3,12
Munich_1,2023-12-28,4568,,0,0,0,0,0,0,0,0,0,0,0,670,27890,Munich_1_2023-12-28,41,0,4,12
Munich_1,2023-12-29,5994,,0,0,0,0,0,0,0,0,0,1.33,0,686,27843,Munich_1_2023-12-29,41,0,5,12
Munich_1,2023-12-30,7077,,0,0,0,0,0,0,0,0,0,0,0,694,27855,Munich_1_2023-12-30,41,0,6,12
Munich_1,2024-01-02,5846,,0,0,0,0,1,0,0,0,0,3.6,0,677,27450,Munich_1_2024-01-02,41,0,2,1
Munich_1,2024-01-03,4877,,0,0,0,0,1,0,0,0,0,1.94,0,634,27358,Munich_1_2024-01-03,41,0,3,1
Munich_1,2024-01-04,5104,,0,0,0,0,1,0,0,0,0,0.63,0,619,27289,Munich_1_2024-01-04,41,0,4,1
Munich_1,2024-01-05,7026,,0,0,0,0,1,0,0,0,0,0,0,666,27215,Munich_1_2024-01-05,41,0,5,1
Munich_1,2024-01-08,5762,,0,0,0,0,0,0,0,0,0,0,0.35,630,26086,Munich_1_2024-01-08,41,0,1,1
Munich_1,2024-01-09,6214,,0,0,0,0,0,0,0,0,0,0,0,680,26593,Munich_1_2024-01-09,41,0,2,1
Munich_1,2024-01-10,6454,,0,0,0,0,0,0,0,0,0,0,0,766,26701,Munich_1_2024-01-10,41,0,3,1
Munich_1,2024-01-11,5627,,0,0,0,0,0,0,0,0,0,0,0,702,26754,Munich_1_2024-01-11,41,0,4,1
Munich_1,2024-01-12,6579,,0,0,0,0,0,0,0,0,0,0,0,682,26814,Munich_1_2024-01-12,41,0,5,1
Munich_1,2024-01-13,6909,,0,0,0,0,0,0,0,0,0,0,0,728,26918,Munich_1_2024-01-13,41,0,6,1
Munich_1,2024-01-15,6541,,0,0,0,0,0,0,0,0,0,0,0.61,738,26395,Munich_1_2024-01-15,41,0,1,1
Munich_1,2024-01-16,5120,,0,0,0,0,0,0,0,0,0,0,0,658,26783,Munich_1_2024-01-16,41,0,2,1
Munich_1,2024-01-17,5554,,0,0,0,0,0,0,0,0,0,0.87,4.46,706,26837,Munich_1_2024-01-17,41,0,3,1
Munich_1,2024-01-18,4947,,0,0,0,0,0,0,0,0,0,5.17,4.84,648,26846,Munich_1_2024-01-18,41,0,4,1
Munich_1,2024-01-19,6746,,0,0,0,0,0,0,0,0,0,0,1,646,26788,Munich_1_2024-01-19,41,0,5,1
Munich_1,2024-01-20,6875,,0,0,0,0,0,0,0,0,0,0,0,674,26665,Munich_1_2024-01-20,41,0,6,1
Munich_1,2024-01-22,6533,,0,0,0,0,0,0,0,0,0,5.78,0,677,25856,Munich_1_2024-01-22,41,0,1,1
Munich_1,2024-01-23,4894,,0,0,0,0,0,0,0,0,0,2.09,0,634,26234,Munich_1_2024-01-23,41,0,2,1
Munich_1,2024-01-24,4811,,0,0,0,0,0,0,0,0,0,3.96,0,610,26578,Munich_1_2024-01-24,41,0,3,1
Munich_1,2024-01-25,4773,,0,0,0,0,0,0,0,0,0,4.24,0,597,26881,Munich_1_2024-01-25,41,0,4,1
Munich_1,2024-01-26,6640,,0,0,0,0,0,0,0,0,0,6.76,0,651,26959,Munich_1_2024-01-26,41,0,5,1
Munich_1,2024-01-27,7030,,0,0,0,0,0,0,0,0,0,0,0,658,27109,Munich_1_2024-01-27,41,0,6,1
Munich_1,2024-01-29,6474,,0,0,0,0,0,0,0,0,0,0,0,678,26566,Munich_1_2024-01-29,41,0,1,1
Munich_1,2024-01-30,4910,,0,0,0,0,0,0,0,0,0,0,0,600,26852,Munich_1_2024-01-30,41,0,2,1
Munich_1,2024-01-31,4776,,0,0,0,0,0,0,0,0,0,0,0,613,27142,Munich_1_2024-01-31,41,0,3,1
Munich_1,2024-02-01,5138,,0,0,0,0,0,0,0,0,0,5.99,0,634,27146,Munich_1_2024-02-01,41,0,4,2
Munich_1,2024-02-02,6885,,0,0,0,0,0,0,0,0,0,0.56,0,677,27245,Munich_1_2024-02-02,41,0,5,2
Munich_1,2024-02-03,7011,,0,0,0,0,0,0,0,0,0,0,0,672,27356,Munich_1_2024-02-03,41,0,6,2
Munich_1,2024-02-05,6362,,0,0,0,0,0,0,0,0,0,0,0,637,27350,Munich_1_2024-02-05,41,0,1,2
Munich_1,2024-02-06,4632,,0,0,0,0,0,0,0,0,0,0,0,614,27645,Munich_1_2024-02-06,41,0,2,2
Munich_1,2024-02-07,4765,,0,0,0,0,0,0,0,0,0,0,0,618,27643,Munich_1_2024-02-07,41,0,3,2
Munich_1,2024-02-08,4414,,0,0,0,0,0,0,0,0,0,4.33,0,574,27499,Munich_1_2024-02-08,41,0,4,2
Munich_1,2024-02-09,6883,,0,0,0,0,0,0,0,0,0,0.89,0,634,27372,Munich_1_2024-02-09,41,0,5,2
Munich_1,2024-02-10,7298,,0,0,0,0,0,0,0,0,0,0,0,653,27423,Munich_1_2024-02-10,41,0,6,2
Munich_1,2024-02-12,6128,,0,0,0,0,1,0,0,0,0,0.56,0,634,26971,Munich_1_2024-02-12,41,0,1,2
Munich_1,2024-02-13,4499,,0,0,0,0,1,0,0,0,0,0,0,598,27222,Munich_1_2024-02-13,41,0,2,2
Munich_1,2024-02-14,4440,,0,0,0,0,1,0,0,0,0,0,0,590,27109,Munich_1_2024-02-14,41,0,3,2
Munich_1,2024-02-15,4395,,0,0,0,0,1,0,0,0,0,0,0,574,27021,Munich_1_2024-02-15,41,0,4,2
Munich_1,2024-02-16,6248,,0,0,0,0,1,0,0,0,0,0,0,621,26942,Munich_1_2024-02-16,41,0,5,2
Munich_1,2024-02-17,7024,,0,0,0,0,0,0,0,0,0,2.73,0,656,27044,Munich_1_2024-02-17,41,0,6,2
Munich_1,2024-02-19,6662,,0,0,0,0,0,0,0,0,0,8.29,0,666,26611,Munich_1_2024-02-19,41,0,1,2
Munich_1,2024-02-20,4811,,0,0,0,0,0,0,0,0,0,8.93,0,621,26922,Munich_1_2024-02-20,41,0,2,2
Munich_1,2024-02-21,4426,,0,0,0,0,0,0,0,0,0,0,0,619,26846,Munich_1_2024-02-21,41,0,3,2
Munich_1,2024-02-22,4915,,0,0,0,0,0,0,0,0,0,11.77,0,610,26860,Munich_1_2024-02-22,41,0,4,2
Munich_1,2024-02-23,6816,,0,0,0,0,0,0,0,0,0,13.56,0,618,26926,Munich_1_2024-02-23,41,0,5,2
Munich_1,2024-02-24,7256,,0,0,0,0,0,0,0,0,0,0.11,0,683,27095,Munich_1_2024-02-24,41,0,6,2
Munich_1,2024-02-26,6306,,0,0,0,0,0,0,0,0,0,0.25,0,645,26661,Munich_1_2024-02-26,41,0,1,2
Munich_1,2024-02-27,4858,,0,0,0,0,0,0,0,0,0,0.37,0,598,26964,Munich_1_2024-02-27,41,0,2,2
Munich_1,2024-02-28,4584,,0,0,0,0,0,0,0,0,0,0,0,608,26860,Munich_1_2024-02-28,41,0,3,2
Munich_1,2024-02-29,4738,,0,0,0,0,0,0,0,0,0,0,0,592,26842,Munich_1_2024-02-29,41,0,4,2
Munich_1,2024-03-01,6382,,0,0,0,0,0,0,0,0,0,0,0,619,26911,Munich_1_2024-03-01,41,0,5,3
Munich_1,2024-03-02,7102,,0,0,0,0,0,0,0,0,0,0.1,0,645,26997,Munich_1_2024-03-02,41,0,6,3
Munich_1,2024-03-04,6146,,0,0,0,0,0,0,0,0,0,0,0,637,26518,Munich_1_2024-03-04,41,0,1,3
Munich_1,2024-03-05,4685,,0,0,0,0,0,0,0,0,0,2.76,0,571,26790,Munich_1_2024-03-05,41,0,2,3
Munich_1,2024-03-06,4595,,0,0,0,0,0,0,0,0,0,15.53,0,595,26708,Munich_1_2024-03-06,41,0,3,3
Munich_1,2024-03-07,4694,,0,0,0,0,0,0,0,0,0,1.73,0,589,26690,Munich_1_2024-03-07,41,0,4,3
Munich_1,2024-03-08,6523,International womens day,0,0,0,0,0,0,0,0,0,0,0,579,26761,Munich_1_2024-03-08,41,14,5,3
Munich_1,2024-03-09,6595,,0,0,0,0,0,0,0,0,0,0,0,643,26947,Munich_1_2024-03-09,41,0,6,3
Munich_1,2024-03-11,6277,,0,0,0,0,0,0,0,0,0,0,0,643,26425,Munich_1_2024-03-11,41,0,1,3
Munich_1,2024-03-12,4782,,0,0,0,0,0,0,0,0,0,1.21,0,606,26721,Munich_1_2024-03-12,41,0,2,3
Munich_1,2024-03-13,4534,,0,0,0,0,0,0,0,0,0,2.48,0,592,26630,Munich_1_2024-03-13,41,0,3,3
Munich_1,2024-03-14,4496,,0,0,0,0,0,0,0,0,0,0.59,0,557,26600,Munich_1_2024-03-14,41,0,4,3
Munich_1,2024-03-15,6512,,0,0,0,0,0,0,0,0,0,3.15,0,624,26675,Munich_1_2024-03-15,41,0,5,3
Frankfurt_1,2022-02-18,929,,0,0,0,0,0,0,0,0,0,0,0,899,2691,Frankfurt_1_2022-02-18,31,0,5,2
Frankfurt_1,2022-02-19,931,,0,0,0,0,0,0,0,0,0,0,0,900,2747,Frankfurt_1_2022-02-19,31,0,6,2
Frankfurt_1,2022-02-23,945,,0,0,0,0,0,0,0,0,0,0,0,897,2885,Frankfurt_1_2022-02-23,31,0,3,2
Frankfurt_1,2022-02-24,955,,0,0,0,0,0,0,0,0,0,0,0,897,2940,Frankfurt_1_2022-02-24,31,0,4,2
Frankfurt_1,2022-02-25,1022,,0,0,0,0,0,0,0,0,0,0,0,955,3024,Frankfurt_1_2022-02-25,31,0,5,2
Frankfurt_1,2022-02-26,1011,,0,0,0,0,0,0,0,0,0,0,0,941,3100,Frankfurt_1_2022-02-26,31,0,6,2
Frankfurt_1,2022-02-28,1016,,0,0,0,0,0,0,0,0,0,0,0,933,3172,Frankfurt_1_2022-02-28,31,0,1,2
Frankfurt_1,2022-03-01,971,,0,0,0,0,0,0,0,0,0,0,0,903,3230,Frankfurt_1_2022-03-01,31,0,2,3
Frankfurt_1,2022-03-02,956,,0,0,0,0,0,0,0,0,0,0,0,883,3278,Frankfurt_1_2022-03-02,31,0,3,3
Frankfurt_1,2022-03-03,972,,0,0,0,0,0,0,0,0,0,0,0,878,3323,Frankfurt_1_2022-03-03,31,0,4,3
Frankfurt_1,2022-03-04,1012,,0,0,0,0,0,0,0,0,0,0,0,904,3379,Frankfurt_1_2022-03-04,31,0,5,3
Frankfurt_1,2022-03-05,1050,,0,0,0,0,0,0,0,0,0,0,0,934,3450,Frankfurt_1_2022-03-05,31,0,6,3
Frankfurt_1,2022-03-07,1066,,0,0,0,0,0,0,0,0,0,0,0,933,3521,Frankfurt_1_2022-03-07,31,0,1,3
Frankfurt_1,2022-03-08,1032,International womens day,0,0,0,0,0,0,0,0,0,0,0,904,3580,Frankfurt_1_2022-03-08,31,14,2,3
Frankfurt_1,2022-03-09,979,,0,0,0,0,0,0,0,0,0,0,0,878,3623,Frankfurt_1_2022-03-09,31,0,3,3
Frankfurt_1,2022-03-10,1038,,0,0,0,0,0,0,0,0,0,0,0,913,3682,Frankfurt_1_2022-03-10,31,0,4,3
Frankfurt_1,2022-03-11,1090,,0,0,0,0,0,0,0,0,0,0,0,922,3748,Frankfurt_1_2022-03-11,31,0,5,3
Frankfurt_1,2022-03-12,1117,,0,0,0,0,0,0,0,0,0,0,0,957,3829,Frankfurt_1_2022-03-12,31,0,6,3
Frankfurt_1,2022-03-14,1140,,0,0,0,0,0,0,0,0,0,0,0,976,3876,Frankfurt_1_2022-03-14,31,0,1,3
Frankfurt_1,2022-03-15,1108,,0,0,0,0,0,0,0,0,0,0,0,929,3947,Frankfurt_1_2022-03-15,31,0,2,3
Frankfurt_1,2022-03-16,1107,,0,0,0,0,0,0,0,0,0,0,0,934,4016,Frankfurt_1_2022-03-16,31,0,3,3
Frankfurt_1,2022-03-17,1103,,0,0,0,0,0,0,0,0,0,0,0,916,4059,Frankfurt_1_2022-03-17,31,0,4,3
Frankfurt_1,2022-03-18,1151,,0,0,0,0,0,0,0,0,0,0,0,943,4116,Frankfurt_1_2022-03-18,31,0,5,3
Frankfurt_1,2022-03-19,1184,,0,0,0,0,0,0,0,0,0,0,0,962,4180,Frankfurt_1_2022-03-19,31,0,6,3
Frankfurt_1,2022-03-21,1155,,0,0,0,0,0,0,0,0,0,0,0,947,4219,Frankfurt_1_2022-03-21,31,0,1,3
Frankfurt_1,2022-03-22,1094,,0,0,0,0,0,0,0,0,0,0,0,906,4280,Frankfurt_1_2022-03-22,31,0,2,3
Frankfurt_1,2022-03-23,1079,,0,0,0,0,0,0,0,0,0,0,0,910,4324,Frankfurt_1_2022-03-23,31,0,3,3
Frankfurt_1,2022-03-24,1118,,0,0,0,0,0,0,0,0,0,0,0,948,4382,Frankfurt_1_2022-03-24,31,0,4,3
Frankfurt_1,2022-03-25,1199,,0,0,0,0,0,0,0,0,0,0,0,959,4444,Frankfurt_1_2022-03-25,31,0,5,3
Frankfurt_1,2022-03-26,1217,,0,0,0,0,0,0,0,0,0,0,0,939,4494,Frankfurt_1_2022-03-26,31,0,6,3
Frankfurt_1,2022-03-28,1157,,0,0,0,0,0,0,0,0,0,0,0,923,4489,Frankfurt_1_2022-03-28,31,0,1,3
Frankfurt_1,2022-03-29,1106,,0,0,0,0,0,0,0,0,0,0,0,913,4554,Frankfurt_1_2022-03-29,31,0,2,3
Frankfurt_1,2022-03-30,1128,,0,0,0,0,0,0,0,0,0,0,0,922,4586,Frankfurt_1_2022-03-30,31,0,3,3
Frankfurt_1,2022-03-31,1156,,0,0,0,0,0,0,0,0,0,0,0,921,4629,Frankfurt_1_2022-03-31,31,0,4,3
Frankfurt_1,2022-04-01,1191,,0,0,0,0,0,0,0,0,0,0,0,910,4665,Frankfurt_1_2022-04-01,31,0,5,4
Frankfurt_1,2022-04-02,1349,,0,0,0,0,0,0,0,0,0,0,0,993,4751,Frankfurt_1_2022-04-02,31,0,6,4
Frankfurt_1,2022-04-04,1219,,0,0,0,0,0,0,0,0,0,0,0,947,4762,Frankfurt_1_2022-04-04,31,0,1,4
Frankfurt_1,2022-04-05,1122,,0,0,0,0,0,0,0,0,0,0,0,920,4833,Frankfurt_1_2022-04-05,31,0,2,4
Frankfurt_1,2022-04-06,1088,,0,0,0,0,0,0,0,0,0,0,0,897,4854,Frankfurt_1_2022-04-06,31,0,3,4
Frankfurt_1,2022-04-07,1205,,0,0,0,0,0,0,0,0,0,0,0,963,4904,Frankfurt_1_2022-04-07,31,0,4,4
Frankfurt_1,2022-04-08,1250,,0,0,0,0,0,0,0,0,0,0,0,943,4961,Frankfurt_1_2022-04-08,31,0,5,4
Frankfurt_1,2022-04-09,1256,,0,0,0,0,0,0,0,0,0,0,0,949,5011,Frankfurt_1_2022-04-09,31,0,6,4
Frankfurt_1,2022-04-11,1181,,0,0,0,0,0,0,0,0,0,0,0,940,5007,Frankfurt_1_2022-04-11,31,0,1,4
Frankfurt_1,2022-04-12,1114,,0,0,0,0,0,0,0,0,0,0,0,887,5065,Frankfurt_1_2022-04-12,31,0,2,4
Frankfurt_1,2022-04-13,1283,,0,0,0,0,0,0,0,0,0,0,0,932,5082,Frankfurt_1_2022-04-13,31,0,3,4
Frankfurt_1,2022-04-14,1515,,0,0,0,0,0,0,0,0,0,0,0,956,5131,Frankfurt_1_2022-04-14,31,0,4,4
Frankfurt_1,2022-04-16,1448,,1,0,0,0,0,0,0,0,0,0,0,941,5124,Frankfurt_1_2022-04-16,31,0,6,4
Frankfurt_1,2022-04-19,1267,,0,0,0,0,0,0,0,0,0,,,922,5081,Frankfurt_1_2022-04-19,31,0,2,4
Frankfurt_1,2022-04-20,1156,,0,0,0,0,0,0,0,0,0,,,909,5086,Frankfurt_1_2022-04-20,31,0,3,4
Frankfurt_1,2022-04-21,1152,,0,0,0,0,0,0,0,0,0,,,894,5094,Frankfurt_1_2022-04-21,31,0,4,4
Frankfurt_1,2022-04-22,1212,,0,0,0,0,0,0,0,0,0,0,0,889,5109,Frankfurt_1_2022-04-22,31,0,5,4
Frankfurt_1,2022-04-23,1265,,0,0,0,0,0,0,0,0,0,0,0,898,5112,Frankfurt_1_2022-04-23,31,0,6,4
Frankfurt_1,2022-04-25,1188,,0,0,0,0,0,0,0,0,0,0,0,891,5046,Frankfurt_1_2022-04-25,31,0,1,4
Frankfurt_1,2022-04-26,1131,,0,0,0,0,0,0,0,0,0,0,0,881,5104,Frankfurt_1_2022-04-26,31,0,2,4
Frankfurt_1,2022-04-27,1081,,0,0,0,0,0,0,0,0,0,0,0,859,5081,Frankfurt_1_2022-04-27,31,0,3,4
Frankfurt_1,2022-04-28,1114,,0,0,0,0,0,0,0,0,0,0,0,853,5065,Frankfurt_1_2022-04-28,31,0,4,4
Frankfurt_1,2022-04-29,1235,,0,0,0,0,0,0,0,0,0,0,0,887,5066,Frankfurt_1_2022-04-29,31,0,5,4
Frankfurt_1,2022-04-30,1364,,0,0,0,0,0,0,0,0,0,0,0,914,5089,Frankfurt_1_2022-04-30,31,0,6,4
Frankfurt_1,2022-05-02,1202,,0,0,0,0,0,0,0,0,0,0,0,890,5007,Frankfurt_1_2022-05-02,31,0,1,5
Frankfurt_1,2022-05-03,1142,,0,0,0,0,0,0,0,0,0,0,0,896,5071,Frankfurt_1_2022-05-03,31,0,2,5
Frankfurt_1,2022-05-04,1123,,0,0,0,0,0,0,0,0,0,0,0,877,5048,Frankfurt_1_2022-05-04,31,0,3,5
Frankfurt_1,2022-05-05,1117,,0,0,0,0,0,0,0,0,0,0,0,857,5032,Frankfurt_1_2022-05-05,31,0,4,5
Frankfurt_1,2022-05-06,1222,,0,0,0,0,0,0,0,0,0,0,0,870,5040,Frankfurt_1_2022-05-06,31,0,5,5
Frankfurt_1,2022-05-07,1333,,0,0,0,0,0,0,0,0,0,0,0,901,5046,Frankfurt_1_2022-05-07,31,0,6,5
Frankfurt_1,2022-05-09,1176,,0,0,0,0,0,0,0,0,0,0,0,865,4949,Frankfurt_1_2022-05-09,31,0,1,5
Frankfurt_1,2022-05-10,1100,,0,0,0,0,0,0,0,0,0,0,0,862,4995,Frankfurt_1_2022-05-10,31,0,2,5
Frankfurt_1,2022-05-11,1102,,0,0,0,0,0,0,0,0,0,0,0,862,4974,Frankfurt_1_2022-05-11,31,0,3,5
Frankfurt_1,2022-05-12,1134,,0,0,0,0,0,0,0,0,0,0,0,858,4976,Frankfurt_1_2022-05-12,31,0,4,5
Frankfurt_1,2022-05-13,1298,,0,0,0,0,0,0,0,0,0,0,0,870,4966,Frankfurt_1_2022-05-13,31,0,5,5
Frankfurt_1,2022-05-14,1336,,0,0,0,0,0,0,0,0,0,0,0,890,4932,Frankfurt_1_2022-05-14,31,0,6,5
Frankfurt_1,2022-05-16,1242,,0,0,0,0,0,0,0,0,0,0,0,895,4890,Frankfurt_1_2022-05-16,31,0,1,5
Frankfurt_1,2022-05-17,1144,,0,0,0,0,0,0,0,0,0,0,0,874,4952,Frankfurt_1_2022-05-17,31,0,2,5
Frankfurt_1,2022-05-18,1134,,0,0,0,0,0,0,0,0,0,0,0,866,5003,Frankfurt_1_2022-05-18,31,0,3,5
Frankfurt_1,2022-05-19,1121,,0,0,0,0,0,0,0,0,0,0,0,866,4978,Frankfurt_1_2022-05-19,31,0,4,5
Frankfurt_1,2022-05-20,1330,,0,0,0,0,0,0,0,0,0,0,0,878,4989,Frankfurt_1_2022-05-20,31,0,5,5
Frankfurt_1,2022-05-21,1319,,0,0,0,0,0,0,0,0,0,0,0,885,4999,Frankfurt_1_2022-05-21,31,0,6,5
Frankfurt_1,2022-05-23,1190,,0,0,0,0,0,0,0,0,0,0,0,872,4939,Frankfurt_1_2022-05-23,31,0,1,5
Frankfurt_1,2022-05-24,1188,,0,0,0,0,0,0,0,0,0,0,0,878,5000,Frankfurt_1_2022-05-24,31,0,2,5
Frankfurt_1,2022-05-25,1380,,0,0,0,0,0,0,0,0,0,0,0,901,5029,Frankfurt_1_2022-05-25,31,0,3,5
Frankfurt_1,2022-05-27,1340,,0,0,0,0,0,0,0,0,0,0,0,897,5020,Frankfurt_1_2022-05-27,31,0,5,5
Frankfurt_1,2022-05-28,1297,,0,0,0,0,0,0,0,0,0,0,0,887,5048,Frankfurt_1_2022-05-28,31,0,6,5
Frankfurt_1,2022-05-30,1300,,0,0,0,0,0,0,0,0,0,0,0,921,4997,Frankfurt_1_2022-05-30,31,0,1,5
Frankfurt_1,2022-05-31,1244,,0,0,0,0,0,0,0,0,0,0,0,868,5065,Frankfurt_1_2022-05-31,31,0,2,5
Frankfurt_1,2022-06-01,1194,,0,0,0,0,0,0,0,0,0,0,0,861,5060,Frankfurt_1_2022-06-01,31,0,3,6
Frankfurt_1,2022-06-02,1172,,0,0,0,0,0,0,1,0,0,0,0,862,5060,Frankfurt_1_2022-06-02,31,0,4,6
Frankfurt_1,2022-06-03,1350,,0,0,0,0,0,0,0,0,0,0,0,913,5101,Frankfurt_1_2022-06-03,31,0,5,6
Frankfurt_1,2022-06-04,1492,,0,0,0,0,0,0,0,0,0,0,0,935,5173,Frankfurt_1_2022-06-04,31,0,6,6
Frankfurt_1,2022-06-07,1415,,0,0,0,0,0,0,0,0,0,0,0,915,5147,Frankfurt_1_2022-06-07,31,0,2,6
Frankfurt_1,2022-06-08,1268,,0,0,0,0,0,0,0,0,0,0,0,909,5179,Frankfurt_1_2022-06-08,31,0,3,6
Frankfurt_1,2022-06-09,1272,,0,0,0,0,0,0,0,0,0,0,0,891,5212,Frankfurt_1_2022-06-09,31,0,4,6
Frankfurt_1,2022-06-10,1387,,0,0,0,0,0,0,0,0,0,0,0,923,5262,Frankfurt_1_2022-06-10,31,0,5,6
Frankfurt_1,2022-06-11,1521,,0,0,0,0,0,0,0,0,0,0,0,922,5326,Frankfurt_1_2022-06-11,31,0,6,6
Frankfurt_1,2022-06-13,1313,,0,0,0,0,0,0,0,0,0,0,0,916,5286,Frankfurt_1_2022-06-13,31,0,1,6
Frankfurt_1,2022-06-14,1271,,0,0,0,0,0,0,0,0,0,0,0,891,5355,Frankfurt_1_2022-06-14,31,0,2,6
Frankfurt_1,2022-06-15,1526,,0,0,0,0,0,0,0,0,0,0,0,906,5382,Frankfurt_1_2022-06-15,31,0,3,6
Frankfurt_1,2022-06-17,1531,,0,0,0,0,0,0,0,0,0,0,0,945,5405,Frankfurt_1_2022-06-17,31,0,5,6
Frankfurt_1,2022-06-18,1429,,0,0,0,0,0,0,0,0,0,0,0,936,5463,Frankfurt_1_2022-06-18,31,0,6,6
Frankfurt_1,2022-06-20,1380,,0,0,0,0,0,0,0,0,0,0,0,925,5443,Frankfurt_1_2022-06-20,31,0,1,6
Frankfurt_1,2022-06-21,1273,,0,0,0,0,0,0,0,0,0,0,0,892,5518,Frankfurt_1_2022-06-21,31,0,2,6
Frankfurt_1,2022-06-22,1278,,0,0,0,0,0,0,0,0,0,0,0,882,5535,Frankfurt_1_2022-06-22,31,0,3,6
Frankfurt_1,2022-06-23,1306,,0,0,0,0,0,0,0,0,0,0,0,902,5564,Frankfurt_1_2022-06-23,31,0,4,6
Frankfurt_1,2022-06-24,1420,,0,0,0,0,0,0,0,0,0,0,0,920,5589,Frankfurt_1_2022-06-24,31,0,5,6
Frankfurt_1,2022-06-25,1503,,0,0,0,0,0,0,0,0,0,0,0,932,5698,Frankfurt_1_2022-06-25,31,0,6,6
Frankfurt_1,2022-06-27,1358,,0,0,0,0,0,0,0,0,0,0,0,914,5660,Frankfurt_1_2022-06-27,31,0,1,6
Frankfurt_1,2022-06-28,1292,,0,0,0,0,0,0,0,0,0,0,0,888,5733,Frankfurt_1_2022-06-28,31,0,2,6
Frankfurt_1,2022-06-29,1330,,0,0,0,0,0,0,0,0,0,0,0,895,5746,Frankfurt_1_2022-06-29,31,0,3,6
Frankfurt_1,2022-06-30,1375,,0,0,0,0,0,0,0,0,0,0,0,914,5769,Frankfurt_1_2022-06-30,31,0,4,6
Frankfurt_1,2022-07-01,1472,,0,0,0,0,0,0,0,0,0,0,0,920,5815,Frankfurt_1_2022-07-01,31,0,5,7
Frankfurt_1,2022-07-02,1545,,0,0,0,0,0,0,0,0,0,0,0,955,5878,Frankfurt_1_2022-07-02,31,0,6,7
Frankfurt_1,2022-07-04,1395,,0,0,0,0,0,0,0,0,0,0,0,913,5801,Frankfurt_1_2022-07-04,31,0,1,7
Frankfurt_1,2022-07-05,1344,,0,0,0,0,0,0,0,0,0,0,0,894,5875,Frankfurt_1_2022-07-05,31,0,2,7
Frankfurt_1,2022-07-06,1302,,0,0,0,0,0,0,0,0,0,0,0,890,5955,Frankfurt_1_2022-07-06,31,0,3,7
Frankfurt_1,2022-07-07,1384,,0,0,0,0,0,0,0,0,0,0,0,897,5960,Frankfurt_1_2022-07-07,31,0,4,7
Frankfurt_1,2022-07-08,1547,,0,0,0,0,0,0,0,0,0,0,0,908,6006,Frankfurt_1_2022-07-08,31,0,5,7
Frankfurt_1,2022-07-09,1542,,0,0,0,0,0,0,0,0,0,0,0,914,6048,Frankfurt_1_2022-07-09,31,0,6,7
Frankfurt_1,2022-07-11,1382,,0,0,0,0,0,0,0,0,0,0,0,910,5969,Frankfurt_1_2022-07-11,31,0,1,7
Frankfurt_1,2022-07-12,1363,,0,0,0,0,0,0,0,0,0,0,0,900,6045,Frankfurt_1_2022-07-12,31,0,2,7
